"ID","REF_INSEE","NAME","SLUG","NORMALIZED","DEPARTMENT","REGION","IS_DISTRICT","DISTRICT_OF","ZIP_CODES","LATITUDE","LONGITUDE"
"32014","81261","Saint-Lieux-lès-Lavaur","saint-lieux-les-lavaur","saint lieux les lavaur","81","76","0",,"81500","43.7554264288","1.74752680249"
"32015","81262","Saint-Marcel-Campes","saint-marcel-campes","saint marcel campes","81","76","0",,"81170","44.083875553","2.00175106626"
"32016","81263","Saint-Martin-Laguépie","saint-martin-laguepie","saint martin laguepie","81","76","0",,"81170","44.1349838436","1.96022083037"
"32017","81264","Saint-Michel-Labadié","saint-michel-labadie","saint michel labadie","81","76","0",,"81340","44.0067895923","2.42805040105"
"32018","81265","Saint-Michel-de-Vax","saint-michel-de-vax","saint michel de vax","81","76","0",,"81140","44.1085463735","1.80659770648"
"32019","81266","Saint-Paul-Cap-de-Joux","saint-paul-cap-de-joux","saint paul cap de joux","81","76","0",,"81220","43.635057866","1.98923840323"
"32020","81267","Saint-Pierre-de-Trivisy","saint-pierre-de-trivisy","saint pierre de trivisy","81","76","0",,"81330","43.754059506","2.44562540702"
"32021","81268","Saint-Salvi-de-Carcavès","saint-salvi-de-carcaves","saint salvi de carcaves","81","76","0",,"81530","43.7975079038","2.59502148525"
"32022","81269","Saint-Salvy-de-la-Balme","saint-salvy-de-la-balme","saint salvy de la balme","81","76","0",,"81490","43.6117421353","2.37969793328"
"32023","81270","Saint-Sernin-lès-Lavaur","saint-sernin-les-lavaur","saint sernin les lavaur","81","76","0",,"81700","43.543395503","1.97224589323"
"32024","81271","Saint-Sulpice-la-Pointe","saint-sulpice-la-pointe","saint sulpice la pointe","81","76","0",,"81370","43.7589885163","1.68659997767"
"32025","81272","Saint-Urcisse","saint-urcisse","saint urcisse","81","76","0",,"81630","43.9335030171","1.60695307526"
"32026","81273","Saïx","saix","saix","81","76","0",,"81710","43.5842195914","2.17044847109"
"32027","81274","Saliès","salies","salies","81","76","0",,"81990","43.8859141044","2.13293354556"
"32028","81275","Salles","salles","salles","81","76","0",,"81640","44.0752776233","2.04296724146"
"32029","81276","Salvagnac","salvagnac","salvagnac","81","76","0",,"81630","43.9201151478","1.67981306162"
"32030","81277","Saussenac","saussenac","saussenac","81","76","0",,"81350","43.9932298671","2.2548403386"
"32031","81278","Sauveterre","sauveterre","sauveterre","81","76","0",,"81240","43.4536167726","2.55991346733"
"32032","81279","La Sauzière-Saint-Jean","la-sauziere-saint-jean","la sauziere saint jean","81","76","0",,"81630","43.9540521322","1.64862996342"
"32033","81280","Le Ségur","le-segur","le segur","81","76","0",,"81640","44.1078756116","2.06217652452"
"32034","81281","Sémalens","semalens","semalens","81","76","0",,"81570","43.598998518","2.10929167449"
"32035","81282","Senaux","senaux","senaux","81","76","0",,"81530","43.7659564788","2.61566505316"
"32036","81283","Senouillac","senouillac","senouillac","81","76","0",,"81600","43.947412308","1.95119521002"
"32037","81284","Le Sequestre","le-sequestre","le sequestre","81","76","0",,"81990","43.9105402335","2.10655664211"
"32038","81285","Sérénac","serenac","serenac","81","76","0",,"81350","43.9589302642","2.32732633415"
"32039","81286","Serviès","servies","servies","81","76","0",,"81220","43.6653039824","2.03248661491"
"32040","81287","Sieurac","sieurac","sieurac","81","76","0",,"81120","43.8097363863","2.08715323325"
"32041","81288","Sorèze","soreze","soreze","81","76","0",,"81540","43.4412492469","2.08031337654"
"32042","81289","Soual","soual","soual","81","76","0",,"81580","43.5511250266","2.12888668782"
"32043","81290","Souel","souel","souel","81","76","0",,"81170","44.0347194017","1.96267269811"
"32044","81291","Taïx","taix","taix","81","76","0",,"81130","44.009592574","2.11973456275"
"32045","81292","Tanus","tanus","tanus","81","76","0",,"81190","44.1080524235","2.30592694814"
"32046","81293","Tauriac","tauriac","tauriac","81","76","0",,"81630","43.8795465115","1.59365631219"
"32047","81294","Técou","tecou","tecou","81","76","0",,"81600","43.8433118928","1.93529190709"
"32048","81295","Teillet","teillet","teillet","81","76","0",,"81120","43.8441490915","2.34648455097"
"32049","81297","Terssac","terssac","terssac","81","76","0",,"81150","43.92257156","2.06910358338"
"32050","81298","Teulat","teulat","teulat","81","76","0",,"81500","43.636472694","1.71125634888"
"32051","81299","Teyssode","teyssode","teyssode","81","76","0",,"81220","43.646080345","1.92563367726"
"32052","81300","Tonnac","tonnac","tonnac","81","76","0",,"81170","44.0717430834","1.85301094203"
"32053","81302","Tréban","treban","treban","81","76","0",,"81190","44.0915936004","2.3448678628"
"32054","81303","Trébas","trebas","trebas","81","76","0",,"81340","43.9548189483","2.48899274991"
"32055","81304","Trévien","trevien","trevien","81","76","0",,"81190","44.1078808594","2.1204609055"
"32056","81305","Vabre","vabre","vabre","81","76","0",,"81330","43.7055461062","2.42328565025"
"32057","81306","Valderiès","valderies","valderies","81","76","0",,"81350","44.0186880847","2.23180106024"
"32058","81307","Valdurenque","valdurenque","valdurenque","81","76","0",,"81090","43.5713585994","2.3109213574"
"32059","81308","Valence-d'Albigeois","valence-d-albigeois","valence d albigeois","81","76","0",,"81340","44.0155454064","2.3857453557"
"32060","81309","Vaour","vaour","vaour","81","76","0",,"81140","44.070490584","1.80207559018"
"32061","81310","Veilhes","veilhes","veilhes","81","76","0",,"81500","43.6178149408","1.81786230309"
"32062","81311","Vénès","venes","venes","81","76","0",,"81440","43.7373706752","2.19476004846"
"32063","81312","Verdalle","verdalle","verdalle","81","76","0",,"81110","43.4967627255","2.17944315605"
"32064","81313","Le Verdier","le-verdier","le verdier","81","76","0",,"81140","43.9942529468","1.83850790664"
"32065","81314","Viane","viane","viane","81","76","0",,"81530","43.7463791863","2.58683700675"
"32066","81315","Vielmur-sur-Agout","vielmur-sur-agout","vielmur sur agout","81","76","0",,"81570","43.6274174186","2.10074049718"
"32067","81316","Vieux","vieux","vieux","81","76","0",,"81140","43.9964922909","1.86610930745"
"32068","81317","Villefranche-d'Albigeois","villefranche-d-albigeois","villefranche d albigeois","81","76","0",,"81430","43.8923990872","2.32246933503"
"32069","81318","Villeneuve-lès-Lavaur","villeneuve-les-lavaur","villeneuve les lavaur","81","76","0",,"81500","43.6007072849","1.78331121274"
"32070","81319","Villeneuve-sur-Vère","villeneuve-sur-vere","villeneuve sur vere","81","76","0",,"81130","44.0063451197","2.03043286247"
"32071","81320","Vindrac-Alayrac","vindrac-alayrac","vindrac alayrac","81","76","0",,"81170","44.0596168532","1.90210640065"
"32072","81321","Le Vintrou","le-vintrou","le vintrou","81","76","0",,"81240","43.531445482","2.47366636477"
"32073","81322","Virac","virac","virac","81","76","0",,"81640","44.0426130975","2.05366411688"
"32074","81323","Viterbe","viterbe","viterbe","81","76","0",,"81220","43.677590198","1.91623680192"
"32075","81324","Viviers-lès-Lavaur","viviers-les-lavaur","viviers les lavaur","81","76","0",,"81500","43.6309479905","1.79117670514"
"32076","81325","Viviers-lès-Montagnes","viviers-les-montagnes","viviers les montagnes","81","76","0",,"81290","43.5498302673","2.17556071709"
"32077","81326","Sainte-Croix","sainte-croix","sainte croix","81","76","0",,"81150","43.9703149708","2.07210937838"
"32078","82001","Albefeuille-Lagarde","albefeuille-lagarde","albefeuille lagarde","82","76","0",,"82290","44.0482971636","1.27398142654"
"32079","82002","Albias","albias","albias","82","76","0",,"82350","44.0815971851","1.44856431622"
"32080","82003","Angeville","angeville","angeville","82","76","0",,"82210","43.9938181839","1.03112257966"
"32081","82004","Asques","asques","asques","82","76","0",,"82120","44.0092369862","0.955085490691"
"32082","82005","Aucamville","aucamville","aucamville","82","76","0",,"82600","43.7960241357","1.22532777135"
"32083","82006","Auterive","auterive","auterive","82","76","0",,"82500","43.8551653218","0.970551762062"
"32084","82007","Auty","auty","auty","82","76","0",,"82220","44.1889226535","1.4694372153"
"32085","82008","Auvillar","auvillar","auvillar","82","76","0",,"82340","44.0585023466","0.887408574561"
"32086","82009","Balignac","balignac","balignac","82","76","0",,"82120","43.9557351784","0.874892919974"
"32087","82010","Bardigues","bardigues","bardigues","82","76","0",,"82340","44.0297663201","0.891549889681"
"32088","82011","Barry-d'Islemade","barry-d-islemade","barry d islemade","82","76","0",,"82290","44.0727114625","1.25300673075"
"32089","82012","Les Barthes","les-barthes","les barthes","82","76","0",,"82100","44.0911919961","1.17175938538"
"32090","82013","Beaumont-de-Lomagne","beaumont-de-lomagne","beaumont de lomagne","82","76","0",,"82500","43.876728355","1.01059588806"
"32091","82014","Beaupuy","beaupuy","beaupuy","82","76","0",,"82600","43.8187281696","1.11607060391"
"32092","82015","Belbèze-en-Lomagne","belbeze-en-lomagne","belbeze en lomagne","82","76","0",,"82500","43.9057808814","1.07014719349"
"32093","82016","Belvèze","belveze","belveze","82","76","0",,"82150","44.3272081162","1.09030748279"
"32094","82017","Bessens","bessens","bessens","82","76","0",,"82170","43.8878683292","1.27054717739"
"32095","82018","Bioule","bioule","bioule","82","76","0",,"82800","44.0992261106","1.54336811906"
"32096","82019","Boudou","boudou","boudou","82","76","0",,"82200","44.1038305827","1.01575160815"
"32097","82020","Bouillac","bouillac","bouillac","82","76","0",,"82600","43.8471889462","1.1154526635"
"32098","82021","Bouloc-en-Quercy","bouloc-en-quercy","bouloc en quercy","82","76","0",,"82110","44.3002675818","1.12464954976"
"32099","82022","Bourg-de-Visa","bourg-de-visa","bourg de visa","82","76","0",,"82190","44.250966127","0.949785780231"
"32100","82023","Bourret","bourret","bourret","82","76","0",,"82700","43.9436352242","1.15609472542"
"32101","82024","Brassac","brassac","brassac","82","76","0",,"82190","44.2221101343","0.977222408503"
"32102","82025","Bressols","bressols","bressols","82","76","0",,"82710","43.9544945655","1.31611180901"
"32103","82026","Bruniquel","bruniquel","bruniquel","82","76","0",,"82800","44.0521980341","1.66009719751"
"32104","82027","Campsas","campsas","campsas","82","76","0",,"82370","43.8873028891","1.32880119974"
"32105","82028","Canals","canals","canals","82","76","0",,"82170","43.8610543748","1.29934658197"
"32106","82029","Castanet","castanet","castanet","82","76","0",,"82160","44.2603354224","1.92951732347"
"32107","82030","Castelferrus","castelferrus","castelferrus","82","76","0",,"82100","44.0050177844","1.09114738889"
"32108","82031","Castelmayran","castelmayran","castelmayran","82","76","0",,"82210","44.0227123316","1.04707174068"
"32109","82032","Castelsagrat","castelsagrat","castelsagrat","82","76","0",,"82400","44.1767582704","0.960294296377"
"32110","82033","Castelsarrasin","castelsarrasin","castelsarrasin","82","76","0",,"82100","44.0490326525","1.12348123121"
"32111","82034","Castéra-Bouzet","castera-bouzet","castera bouzet","82","76","0",,"82120","44.0029877877","0.917878782904"
"32112","82035","Caumont","caumont","caumont","82","76","0",,"82210","44.0211223113","0.9973632278"
"32113","82036","Le Causé","le-cause","le cause","82","76","0",,"82500","43.8022262259","0.972224568142"
"32114","82037","Caussade","caussade","caussade","82","76","0",,"82300","44.1565421874","1.54351161487"
"32115","82038","Caylus","caylus","caylus","82","76","0",,"82160","44.2420637295","1.75360869362"
"32116","82039","Cayrac","cayrac","cayrac","82","76","0",,"82440","44.1039406465","1.47852315966"
"32117","82040","Cayriech","cayriech","cayriech","82","76","0",,"82240","44.2153908954","1.60546514624"
"32118","82041","Cazals","cazals","cazals","82","76","0",,"82140","44.1249834446","1.6848635445"
"32119","82042","Cazes-Mondenard","cazes-mondenard","cazes mondenard","82","76","0",,"82110","44.2128308252","1.21516583038"
"32120","82043","Comberouger","comberouger","comberouger","82","76","0",,"82600","43.8719884875","1.09282788935"
"32121","82044","Corbarieu","corbarieu","corbarieu","82","76","0",,"82370","43.9412424129","1.38125963307"
"32122","82045","Cordes-Tolosannes","cordes-tolosannes","cordes tolosannes","82","76","0",,"82700","43.9758898256","1.13586987845"
"32123","82046","Coutures","coutures","coutures","82","76","0",,"82210","43.960075822","0.987814449104"
"32124","82047","Cumont","cumont","cumont","82","76","0",,"82500","43.8703403158","0.903369775759"
"32125","82048","Dieupentale","dieupentale","dieupentale","82","76","0",,"82170","43.8686375923","1.27914799068"
"32126","82049","Donzac","donzac","donzac","82","76","0",,"82340","44.1025353418","0.814008819185"
"32127","82050","Dunes","dunes","dunes","82","76","0",,"82340","44.0864807376","0.773515942435"
"32128","82051","Durfort-Lacapelette","durfort-lacapelette","durfort lacapelette","82","76","0",,"82390","44.1832337484","1.14143724607"
"32129","82052","Escatalens","escatalens","escatalens","82","76","0",,"82700","43.9817694616","1.19368002494"
"32130","82053","Escazeaux","escazeaux","escazeaux","82","76","0",,"82500","43.836046459","1.02957097257"
"32131","82054","Espalais","espalais","espalais","82","76","0",,"82400","44.0763853292","0.914122599798"
"32132","82055","Esparsac","esparsac","esparsac","82","76","0",,"82500","43.9115019162","0.947377490224"
"32133","82056","Espinas","espinas","espinas","82","76","0",,"82160","44.1967176562","1.7923386672"
"32134","82057","Fabas","fabas","fabas","82","76","0",,"82170","43.861792636","1.3391246531"
"32135","82058","Fajolles","fajolles","fajolles","82","76","0",,"82210","43.9666339943","1.01247908889"
"32136","82059","Faudoas","faudoas","faudoas","82","76","0",,"82500","43.8335413145","0.967332331087"
"32137","82060","Fauroux","fauroux","fauroux","82","76","0",,"82190","44.2527084346","1.00589119507"
"32138","82061","Féneyrols","feneyrols","feneyrols","82","76","0",,"82140","44.1415263063","1.82521779243"
"32139","82062","Finhan","finhan","finhan","82","76","0",,"82700","43.9126951654","1.21926326685"
"32140","82063","Garganvillar","garganvillar","garganvillar","82","76","0",,"82100","43.9752270104","1.06428038626"
"32141","82064","Gariès","garies","garies","82","76","0",,"82500","43.8107671631","1.03366935308"
"32142","82065","Gasques","gasques","gasques","82","76","0",,"82400","44.1489786487","0.910582677512"
"32143","82066","Génébrières","genebrieres","genebrieres","82","76","0",,"82230","44.0012241111","1.49043175988"
"32144","82067","Gensac","gensac","gensac","82","76","0",,"82120","43.9483571152","0.959337749058"
"32145","82068","Gimat","gimat","gimat","82","76","0",,"82500","43.8656341647","0.940199875887"
"32146","82069","Ginals","ginals","ginals","82","76","0",,"82330","44.2198870277","1.87837880794"
"32147","82070","Glatens","glatens","glatens","82","76","0",,"82500","43.8944756908","0.919896857009"
"32148","82071","Goas","goas","goas","82","76","0",,"82500","43.8150768113","0.960854244996"
"32149","82072","Golfech","golfech","golfech","82","76","0",,"82400","44.1100274334","0.856994008348"
"32150","82073","Goudourville","goudourville","goudourville","82","76","0",,"82400","44.1130087288","0.925431531851"
"32151","82074","Gramont","gramont","gramont","82","76","0",,"82120","43.9426554834","0.787981814153"
"32152","82075","Grisolles","grisolles","grisolles","82","76","0",,"82170","43.8224483737","1.28670830479"
"32153","82076","L'Honor-de-Cos","l-honor-de-cos","l honor de cos","82","76","0",,"82130","44.1168766255","1.3569697203"
"32154","82077","Labarthe","labarthe","labarthe","82","76","0",,"82220","44.2091624963","1.31689415927"
